KEY,ENTITY,D0,D1,D2,D3,D4,D5,D6,D7,REFERENCES
1255,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1256,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1257,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1258,CARTESIAN_POINT,'NONE',-18.43068094238516300,3.929999999999993500,0.0000000000000000000,,,,,[]
1259,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,0.9999999999999870100,,,,,[]
1260,CARTESIAN_POINT,'NONE',-17.76140069341834100,3.929999999999993500,0.6667047863064641300,,,,,[]
1261,CARTESIAN_POINT,'NONE',-18.09605773272316000,3.929999999999993500,0.3333693844971443200,,,,,[]
1262,CARTESIAN_POINT,'NONE',-25.00000000000004300,21.24999999999999600,12.49999999999997700,,,,,[]
1263,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1264,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,-0.001000000000001000100,,,,,[]
1265,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,3.664926647772861800E-015,,,,,[]
1266,CARTESIAN_POINT,'NONE',-24.99999999999984000,21.24999999999999600,42.50000000000002100,,,,,[]
1267,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1268,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,-0.001000000000001000100,,,,,[]
1269,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1270,CARTESIAN_POINT,'NONE',-24.99999999999999600,21.24999999999999600,55.00000000000000000,,,,,[]
1271,CARTESIAN_POINT,'NONE',-25.00000000000008200,21.24999999999999600,22.49999999999995700,,,,,[]
1272,CARTESIAN_POINT,'NONE',-17.42670364698958700,7.129999999999992800,53.99999999999997200,,,,,[]
1273,CARTESIAN_POINT,'NONE',-17.76140069341835900,7.129999999999992800,54.33329521369351100,,,,,[]
1274,CARTESIAN_POINT,'NONE',-18.09605773272319600,7.129999999999992800,54.66663061550284700,,,,,[]
1275,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,0.0000000000000000000,,,,,[]
1276,CARTESIAN_POINT,'NONE',-24.99999999999999600,21.24999999999999600,0.0000000000000000000,,,,,[]
1277,CARTESIAN_POINT,'NONE',-18.43068094238521900,7.129999999999991900,55.00000000000000000,,,,,[]
1278,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1279,DIRECTION,'NONE',-1.000000000000000000,-0.0000000000000000000,-0.0000000000000000000,,,,,[]
1280,CARTESIAN_POINT,'NONE',25.00100000000000100,7.129999999999992800,55.00000000000000700,,,,,[]
1281,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,-1.000000000000000000,,,,,[]
1282,CARTESIAN_POINT,'NONE',25.00100000000000100,7.129999999999992800,6.417291809229281400E-016,,,,,[]
1283,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1284,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1285,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,17.49999999999997900,,,,,[]
1286,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1287,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1288,CARTESIAN_POINT,'NONE',-25.00000000000000000,7.129999999999992800,6.417291809229281400E-016,,,,,[]
1289,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1290,DIRECTION,'NONE',-0.0000000000000000000,-1.000000000000000000,-0.0000000000000000000,,,,,[]
1291,CARTESIAN_POINT,'NONE',-21.21335182349479000,7.129999999999993700,17.49999999999997900,,,,,[]
1292,CARTESIAN_POINT,'NONE',-18.43068094238516300,7.129999999999992800,0.0000000000000000000,,,,,[]
1293,CARTESIAN_POINT,'NONE',-18.09605775072540700,7.129999999999992800,0.3333693665623547200,,,,,[]
1294,CARTESIAN_POINT,'NONE',-17.76140071245768600,7.129999999999992800,0.6667047673468646800,,,,,[]
1295,CARTESIAN_POINT,'NONE',-21.21335182349479000,21.25000000000000000,37.49999999999997900,,,,,[]
1296,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1297,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1298,CARTESIAN_POINT,'NONE',-17.42670364698958700,7.129999999999992800,0.9999999999999870100,,,,,[]
1299,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1300,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,53.99999999999997200,,,,,[]
1301,DIRECTION,'NONE',0.0000000000000000000,-1.261617073437678000E-016,1.000000000000000000,,,,,[]
1302,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,-1.000000000000000000,,,,,[]
1303,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,17.49999999999997900,,,,,[]
1304,CARTESIAN_POINT,'NONE',-24.99999999999987900,21.24999999999999600,32.50000000000004300,,,,,[]
1305,DIRECTION,'NONE',-1.000000000000000000,0.0000000000000000000,-3.664926647772861800E-015,,,,,[]
1306,CARTESIAN_POINT,'NONE',-18.49999999999994000,22.74999999999999600,55.00000000000000000,,,,,[]
1307,DIRECTION,'NONE',-0.0000000000000000000,-0.0000000000000000000,1.000000000000000000,,,,,[]
1308,CARTESIAN_POINT,'NONE',-15.00000000000000000,21.24999999999999600,-0.001000000000001000100,,,,,[]
1309,DIRECTION,'NONE',-0.7071067811865441300,-0.7071067811865507900,-0.0000000000000000000,,,,,[]
1310,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,3.664926647772861800E-015,,,,,[]
1311,DIRECTION,'NONE',1.000000000000000000,0.0000000000000000000,-3.664926647772861800E-015,,,,,[]
1312,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,-1.000000000000000000,,,,,[]
1313,CARTESIAN_POINT,'NONE',-25.00000000000000000,18.24999999999996800,55.00000000000000000,,,,,[]
1314,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1315,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1316,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1317,CARTESIAN_POINT,'NONE',-22.00000000000000000,21.24999999999999600,-0.001000000000001000100,,,,,[]
1318,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1319,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1320,CARTESIAN_POINT,'NONE',0.0000000000000000000,5.529999999999999400,53.99999999999997200,,,,,[]
1321,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1322,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1323,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,37.49999999999997900,,,,,[]
1324,CARTESIAN_POINT,'NONE',-21.21335182349479000,15.85000000000000000,17.49999999999997900,,,,,[]
1325,DIRECTION,'NONE',0.0000000000000000000,0.0000000000000000000,1.000000000000000000,,,,,[]
1326,DIRECTION,'NONE',-0.0000000000000000000,1.000000000000000000,-0.0000000000000000000,,,,,[]
1327,LINE,'NONE',1079,1330,,,,,,"['1079', '1330']"
1328,LINE,'NONE',1006,1332,,,,,,"['1006', '1332']"
1329,CIRCLE,'NONE',1388,2.499999999999995100,,,,,,['1388']
1330,VECTOR,'NONE',1084,1000.000000000000000,,,,,,['1084']
1331,VECTOR,'NONE',1009,1000.000000000000000,,,,,,['1009']
1332,VECTOR,'NONE',1007,1000.000000000000000,,,,,,['1007']
1333,LINE,'NONE',1016,1340,,,,,,"['1016', '1340']"
1334,VECTOR,'NONE',1014,1000.000000000000100,,,,,,['1014']
1335,VECTOR,'NONE',1011,1000.000000000000000,,,,,,['1011']
1336,LINE,'NONE',999,1334,,,,,,"['999', '1334']"
1337,VECTOR,'NONE',1025,1000.000000000000000,,,,,,['1025']
1338,LINE,'NONE',1010,1335,,,,,,"['1010', '1335']"
1339,VECTOR,'NONE',1023,1000.000000000000100,,,,,,['1023']
1340,VECTOR,'NONE',1017,1000.000000000000100,,,,,,['1017']
1341,LINE,'NONE',1008,1331,,,,,,"['1008', '1331']"
1342,CIRCLE,'NONE',1387,2.099999999999997900,,,,,,['1387']
1343,LINE,'NONE',1069,927,,,,,,"['1069', '927']"
1344,LINE,'NONE',1024,1337,,,,,,"['1024', '1337']"
1345,AXIS2_PLACEMENT_3D,'NONE',620,628,629,,,,,"['620', '628', '629']"
1346,CC_DESIGN_SECURITY_CLASSIFICATION,1353,1356,,,,,,,"['1353', '1356']"
1347,PRODUCT_RELATED_PRODUCT_CATEGORY,'detail','',2,,,,,,['2']
1348,CC_DESIGN_APPROVAL,1350,1353,,,,,,,"['1350', '1353']"
1349,CC_DESIGN_DATE_AND_TIME_ASSIGNMENT,848,1162,1353,,,,,,"['848', '1162', '1353']"
1350,APPROVAL,1163,'UNSPECIFIED',,,,,,,['1163']
1351,CC_DESIGN_PERSON_AND_ORGANIZATION_ASSIGNMENT,898,1161,1353,,,,,,"['898', '1161', '1353']"
1352,CC_DESIGN_PERSON_AND_ORGANIZATION_ASSIGNMENT,896,1159,1356,,,,,,"['896', '1159', '1356']"
1353,SECURITY_CLASSIFICATION,'','',1160,,,,,,['1160']
1354,APPROVAL,1156,'UNSPECIFIED',,,,,,,['1156']
1355,CC_DESIGN_APPROVAL,1354,1356,,,,,,,"['1354', '1356']"
1356,PRODUCT_DEFINITION_FORMATION_WITH_SPECIFIED_SOURCE,'ANY','',2,0003,,,,,['2']
1357,CC_DESIGN_DATE_AND_TIME_ASSIGNMENT,871,1155,1589,,,,,,"['871', '1155', '1589']"
1358,CC_DESIGN_PERSON_AND_ORGANIZATION_ASSIGNMENT,880,1154,1589,,,,,,"['880', '1154', '1589']"
1359,APPROVAL,1152,'UNSPECIFIED',,,,,,,['1152']
1360,CC_DESIGN_APPROVAL,1359,1589,,,,,,,"['1359', '1589']"
1361,EDGE_CURVE,'NONE',427,454,141,0001,,,,"['427', '454', '141']"
1362,CC_DESIGN_PERSON_AND_ORGANIZATION_ASSIGNMENT,875,1149,2,,,,,,"['875', '1149', '2']"
1363,AXIS2_PLACEMENT_3D,'NONE',1126,1136,1137,,,,,"['1126', '1136', '1137']"
1364,AXIS2_PLACEMENT_3D,'NONE',1133,1139,1140,,,,,"['1133', '1139', '1140']"
1365,AXIS2_PLACEMENT_3D,'NONE',1122,1134,1135,,,,,"['1122', '1134', '1135']"
1366,AXIS2_PLACEMENT_3D,'NONE',1144,1141,1145,,,,,"['1144', '1141', '1145']"
1367,AXIS2_PLACEMENT_3D,'NONE',1125,1127,1128,,,,,"['1125', '1127', '1128']"
1368,AXIS2_PLACEMENT_3D,'NONE',1105,1118,1119,,,,,"['1105', '1118', '1119']"
1369,AXIS2_PLACEMENT_3D,'NONE',1093,1099,1100,,,,,"['1093', '1099', '1100']"
1370,AXIS2_PLACEMENT_3D,'NONE',1090,1103,1104,,,,,"['1090', '1103', '1104']"
1371,AXIS2_PLACEMENT_3D,'NONE',1108,1110,1111,,,,,"['1108', '1110', '1111']"
1372,AXIS2_PLACEMENT_3D,'NONE',1088,1091,1092,,,,,"['1088', '1091', '1092']"
1373,AXIS2_PLACEMENT_3D,'NONE',1109,1120,1121,,,,,"['1109', '1120', '1121']"
1374,AXIS2_PLACEMENT_3D,'NONE',1076,1077,1078,,,,,"['1076', '1077', '1078']"
1375,AXIS2_PLACEMENT_3D,'NONE',1063,1071,1072,,,,,"['1063', '1071', '1072']"
1376,AXIS2_PLACEMENT_3D,'NONE',1056,1059,1060,,,,,"['1056', '1059', '1060']"
1377,AXIS2_PLACEMENT_3D,'NONE',1061,1064,1065,,,,,"['1061', '1064', '1065']"
1378,AXIS2_PLACEMENT_3D,'NONE',1048,1051,1052,,,,,"['1048', '1051', '1052']"
1379,AXIS2_PLACEMENT_3D,'NONE',1058,1067,1068,,,,,"['1058', '1067', '1068']"
1380,AXIS2_PLACEMENT_3D,'NONE',1073,1074,1075,,,,,"['1073', '1074', '1075']"
1381,AXIS2_PLACEMENT_3D,'NONE',1053,1054,1055,,,,,"['1053', '1054', '1055']"
1382,AXIS2_PLACEMENT_3D,'NONE',1045,1046,1047,,,,,"['1045', '1046', '1047']"
1383,AXIS2_PLACEMENT_3D,'NONE',1039,1040,1041,,,,,"['1039', '1040', '1041']"
1384,AXIS2_PLACEMENT_3D,'NONE',1042,1043,1044,,,,,"['1042', '1043', '1044']"
1385,AXIS2_PLACEMENT_3D,'NONE',1015,1027,1028,,,,,"['1015', '1027', '1028']"
1386,AXIS2_PLACEMENT_3D,'NONE',1036,1037,1038,,,,,"['1036', '1037', '1038']"
1387,AXIS2_PLACEMENT_3D,'NONE',1018,1020,1021,,,,,"['1018', '1020', '1021']"
1388,AXIS2_PLACEMENT_3D,'NONE',996,1012,1013,,,,,"['996', '1012', '1013']"
1389,AXIS2_PLACEMENT_3D,'NONE',991,1000,1001,,,,,"['991', '1000', '1001']"
1390,AXIS2_PLACEMENT_3D,'NONE',994,997,998,,,,,"['994', '997', '998']"
1391,AXIS2_PLACEMENT_3D,'NONE',1168,943,944,,,,,"['1168', '943', '944']"
1392,AXIS2_PLACEMENT_3D,'NONE',1199,1204,1201,,,,,"['1199', '1204', '1201']"
1393,AXIS2_PLACEMENT_3D,'NONE',1029,1034,1035,,,,,"['1029', '1034', '1035']"
1394,AXIS2_PLACEMENT_3D,'NONE',1192,1183,1188,,,,,"['1192', '1183', '1188']"
1395,AXIS2_PLACEMENT_3D,'NONE',1180,1191,1210,,,,,"['1180', '1191', '1210']"
1396,AXIS2_PLACEMENT_3D,'NONE',979,992,993,,,,,"['979', '992', '993']"
1397,AXIS2_PLACEMENT_3D,'NONE',1291,1290,1289,,,,,"['1291', '1290', '1289']"
1398,AXIS2_PLACEMENT_3D,'NONE',1295,1287,1286,,,,,"['1295', '1287', '1286']"
1399,AXIS2_PLACEMENT_3D,'NONE',1300,1257,1253,,,,,"['1300', '1257', '1253']"
1400,AXIS2_PLACEMENT_3D,'NONE',1252,1297,1296,,,,,"['1252', '1297', '1296']"
1401,AXIS2_PLACEMENT_3D,'NONE',1320,1242,1241,,,,,"['1320', '1242', '1241']"
1402,AXIS2_PLACEMENT_3D,'NONE',1259,1302,1256,,,,,"['1259', '1302', '1256']"
1403,AXIS2_PLACEMENT_3D,'NONE',1324,1322,1321,,,,,"['1324', '1322', '1321']"
1404,AXIS2_PLACEMENT_3D,'NONE',1323,1316,1314,,,,,"['1323', '1316', '1314']"
1405,AXIS2_PLACEMENT_3D,'NONE',353,351,806,,,,,"['353', '351', '806']"
1406,AXIS2_PLACEMENT_3D,'NONE',1247,1319,1318,,,,,"['1247', '1319', '1318']"
1407,AXIS2_PLACEMENT_3D,'NONE',267,1223,1222,,,,,"['267', '1223', '1222']"
1408,AXIS2_PLACEMENT_3D,'NONE',1243,1326,1325,,,,,"['1243', '1326', '1325']"
1409,AXIS2_PLACEMENT_3D,'NONE',1230,1233,1232,,,,,"['1230', '1233', '1232']"
1410,AXIS2_PLACEMENT_3D,'NONE',674,684,685,,,,,"['674', '684', '685']"
1411,AXIS2_PLACEMENT_3D,'NONE',666,676,677,,,,,"['666', '676', '677']"
1412,AXIS2_PLACEMENT_3D,'NONE',670,680,681,,,,,"['670', '680', '681']"
1413,AXIS2_PLACEMENT_3D,'NONE',662,672,673,,,,,"['662', '672', '673']"
1414,AXIS2_PLACEMENT_3D,'NONE',656,668,669,,,,,"['656', '668', '669']"
1415,AXIS2_PLACEMENT_3D,'NONE',658,664,665,,,,,"['658', '664', '665']"
1416,AXIS2_PLACEMENT_3D,'NONE',646,649,652,,,,,"['646', '649', '652']"
1417,AXIS2_PLACEMENT_3D,'NONE',655,660,661,,,,,"['655', '660', '661']"
1418,AXIS2_PLACEMENT_3D,'NONE',650,653,654,,,,,"['650', '653', '654']"
1419,AXIS2_PLACEMENT_3D,'NONE',638,639,642,,,,,"['638', '639', '642']"
1420,AXIS2_PLACEMENT_3D,'NONE',648,647,645,,,,,"['648', '647', '645']"
1421,AXIS2_PLACEMENT_3D,'NONE',640,643,644,,,,,"['640', '643', '644']"
1422,AXIS2_PLACEMENT_3D,'NONE',630,636,637,,,,,"['630', '636', '637']"
1423,AXIS2_PLACEMENT_3D,'NONE',631,626,634,,,,,"['631', '626', '634']"
1424,AXIS2_PLACEMENT_3D,'NONE',621,632,633,,,,,"['621', '632', '633']"
1425,AXIS2_PLACEMENT_3D,'NONE',622,624,625,,,,,"['622', '624', '625']"
1426,AXIS2_PLACEMENT_3D,'NONE',609,608,606,,,,,"['609', '608', '606']"
1427,AXIS2_PLACEMENT_3D,'NONE',1225,1231,1229,,,,,"['1225', '1231', '1229']"
1428,AXIS2_PLACEMENT_3D,'NONE',1239,1246,1245,,,,,"['1239', '1246', '1245']"
1429,AXIS2_PLACEMENT_3D,'NONE',592,593,588,,,,,"['592', '593', '588']"
1430,AXIS2_PLACEMENT_3D,'NONE',612,611,607,,,,,"['612', '611', '607']"
1431,AXIS2_PLACEMENT_3D,'NONE',802,803,804,,,,,"['802', '803', '804']"
1432,AXIS2_PLACEMENT_3D,'NONE',578,590,591,,,,,"['578', '590', '591']"
1433,AXIS2_PLACEMENT_3D,'NONE',584,594,595,,,,,"['584', '594', '595']"
1434,AXIS2_PLACEMENT_3D,'NONE',577,582,583,,,,,"['577', '582', '583']"
1435,AXIS2_PLACEMENT_3D,'NONE',580,586,587,,,,,"['580', '586', '587']"
1436,AXIS2_PLACEMENT_3D,'NONE',572,575,576,,,,,"['572', '575', '576']"
1437,AXIS2_PLACEMENT_3D,'NONE',570,571,574,,,,,"['570', '571', '574']"
1438,AXIS2_PLACEMENT_3D,'NONE',563,568,569,,,,,"['563', '568', '569']"
1439,AXIS2_PLACEMENT_3D,'NONE',562,566,567,,,,,"['562', '566', '567']"
1440,AXIS2_PLACEMENT_3D,'NONE',552,551,547,,,,,"['552', '551', '547']"
1441,AXIS2_PLACEMENT_3D,'NONE',559,564,565,,,,,"['559', '564', '565']"
1442,AXIS2_PLACEMENT_3D,'NONE',555,557,558,,,,,"['555', '557', '558']"
1443,AXIS2_PLACEMENT_3D,'NONE',549,548,546,,,,,"['549', '548', '546']"
1444,AXIS2_PLACEMENT_3D,'NONE',542,543,538,,,,,"['542', '543', '538']"
1445,AXIS2_PLACEMENT_3D,'NONE',599,598,596,,,,,"['599', '598', '596']"
1446,AXIS2_PLACEMENT_3D,'NONE',530,540,541,,,,,"['530', '540', '541']"
1447,AXIS2_PLACEMENT_3D,'NONE',534,544,545,,,,,"['534', '544', '545']"
1448,AXIS2_PLACEMENT_3D,'NONE',522,532,533,,,,,"['522', '532', '533']"
1449,AXIS2_PLACEMENT_3D,'NONE',526,536,537,,,,,"['526', '536', '537']"
1450,AXIS2_PLACEMENT_3D,'NONE',513,524,525,,,,,"['513', '524', '525']"
1451,AXIS2_PLACEMENT_3D,'NONE',518,528,529,,,,,"['518', '528', '529']"
1452,AXIS2_PLACEMENT_3D,'NONE',512,520,521,,,,,"['512', '520', '521']"
1453,AXIS2_PLACEMENT_3D,'NONE',514,516,517,,,,,"['514', '516', '517']"
1454,AXIS2_PLACEMENT_3D,'NONE',489,490,494,,,,,"['489', '490', '494']"
1455,AXIS2_PLACEMENT_3D,'NONE',554,550,553,,,,,"['554', '550', '553']"
1456,AXIS2_PLACEMENT_3D,'NONE',1303,1255,1299,,,,,"['1303', '1255', '1299']"
1457,AXIS2_PLACEMENT_3D,'NONE',488,485,486,,,,,"['488', '485', '486']"
1458,AXIS2_PLACEMENT_3D,'NONE',601,604,605,,,,,"['601', '604', '605']"
1459,AXIS2_PLACEMENT_3D,'NONE',368,506,476,,,,,"['368', '506', '476']"
1460,AXIS2_PLACEMENT_3D,'NONE',614,617,618,,,,,"['614', '617', '618']"
1461,AXIS2_PLACEMENT_3D,'NONE',492,493,497,,,,,"['492', '493', '497']"
1462,AXIS2_PLACEMENT_3D,'NONE',382,363,360,,,,,"['382', '363', '360']"
1463,EDGE_CURVE,'NONE',449,450,247,0001,,,,"['449', '450', '247']"
1464,AXIS2_PLACEMENT_3D,'NONE',362,361,358,,,,,"['362', '361', '358']"
1465,AXIS2_PLACEMENT_3D,'NONE',503,357,474,,,,,"['503', '357', '474']"
1466,AXIS2_PLACEMENT_3D,'NONE',469,471,473,,,,,"['469', '471', '473']"
1467,EDGE_CURVE,'NONE',425,448,250,0001,,,,"['425', '448', '250']"
1468,EDGE_CURVE,'NONE',450,459,15,0001,,,,"['450', '459', '15']"
1469,EDGE_CURVE,'NONE',446,455,248,0001,,,,"['446', '455', '248']"
1470,EDGE_CURVE,'NONE',481,356,74,0001,,,,"['481', '356', '74']"
1471,EDGE_CURVE,'NONE',413,439,76,0001,,,,"['413', '439', '76']"
1472,EDGE_CURVE,'NONE',433,405,75,0001,,,,"['433', '405', '75']"
1473,EDGE_CURVE,'NONE',435,424,72,0001,,,,"['435', '424', '72']"
1474,EDGE_CURVE,'NONE',480,401,9,0001,,,,"['480', '401', '9']"
1475,EDGE_CURVE,'NONE',356,481,70,0001,,,,"['356', '481', '70']"
1476,EDGE_CURVE,'NONE',483,410,14,0001,,,,"['483', '410', '14']"
1477,EDGE_CURVE,'NONE',439,466,8,0001,,,,"['439', '466', '8']"
1478,EDGE_CURVE,'NONE',483,374,28,0001,,,,"['483', '374', '28']"
1479,EDGE_CURVE,'NONE',374,369,27,0001,,,,"['374', '369', '27']"
1480,EDGE_CURVE,'NONE',411,405,59,0001,,,,"['411', '405', '59']"
1481,EDGE_CURVE,'NONE',356,386,17,0001,,,,"['356', '386', '17']"
1482,EDGE_CURVE,'NONE',480,399,67,0001,,,,"['480', '399', '67']"
1483,EDGE_CURVE,'NONE',399,401,68,0001,,,,"['399', '401', '68']"
1484,EDGE_CURVE,'NONE',481,375,60,0001,,,,"['481', '375', '60']"
1485,EDGE_CURVE,'NONE',401,398,258,0001,,,,"['401', '398', '258']"
1486,EDGE_CURVE,'NONE',389,385,6,0001,,,,"['389', '385', '6']"
1487,EDGE_CURVE,'NONE',397,398,20,0001,,,,"['397', '398', '20']"
1488,EDGE_CURVE,'NONE',369,410,7,0001,,,,"['369', '410', '7']"
1489,EDGE_CURVE,'NONE',401,399,125,0001,,,,"['401', '399', '125']"
1490,EDGE_CURVE,'NONE',375,386,136,0001,,,,"['375', '386', '136']"
1491,EDGE_CURVE,'NONE',433,446,159,0001,,,,"['433', '446', '159']"
1492,EDGE_CURVE,'NONE',458,438,257,0001,,,,"['458', '438', '257']"
1493,EDGE_CURVE,'NONE',465,426,154,0001,,,,"['465', '426', '154']"
1494,EDGE_CURVE,'NONE',413,409,153,0001,,,,"['413', '409', '153']"
1495,EDGE_CURVE,'NONE',455,451,229,0001,,,,"['455', '451', '229']"
1496,EDGE_CURVE,'NONE',442,433,4,0001,,,,"['442', '433', '4']"
1497,EDGE_CURVE,'NONE',431,451,280,0001,,,,"['431', '451', '280']"
1498,EDGE_CURVE,'NONE',386,375,243,0001,,,,"['386', '375', '243']"
1499,EDGE_CURVE,'NONE',455,463,281,0001,,,,"['455', '463', '281']"
1500,EDGE_CURVE,'NONE',374,483,260,0001,,,,"['374', '483', '260']"
1501,EDGE_CURVE,'NONE',428,416,193,0001,,,,"['428', '416', '193']"
1502,EDGE_CURVE,'NONE',406,421,90,0001,,,,"['406', '421', '90']"
1503,EDGE_CURVE,'NONE',417,407,168,0001,,,,"['417', '407', '168']"
1504,EDGE_CURVE,'NONE',463,407,236,0001,,,,"['463', '407', '236']"
1505,EDGE_CURVE,'NONE',411,417,155,0001,,,,"['411', '417', '155']"
1506,EDGE_CURVE,'NONE',462,461,100,0001,,,,"['462', '461', '100']"
1507,EDGE_CURVE,'NONE',411,446,285,0001,,,,"['411', '446', '285']"
1508,EDGE_CURVE,'NONE',432,456,98,0001,,,,"['432', '456', '98']"
1509,EDGE_CURVE,'NONE',461,464,104,0001,,,,"['461', '464', '104']"
1510,EDGE_CURVE,'NONE',428,443,107,0001,,,,"['428', '443', '107']"
1511,EDGE_CURVE,'NONE',443,432,108,0001,,,,"['443', '432', '108']"
1512,EDGE_CURVE,'NONE',464,421,115,0001,,,,"['464', '421', '115']"
1513,EDGE_CURVE,'NONE',462,456,110,0001,,,,"['462', '456', '110']"
1514,EDGE_CURVE,'NONE',406,422,103,0001,,,,"['406', '422', '103']"
1515,EDGE_CURVE,'NONE',423,416,167,0001,,,,"['423', '416', '167']"
1516,EDGE_CURVE,'NONE',422,423,172,0001,,,,"['422', '423', '172']"
1517,EDGE_CURVE,'NONE',468,444,164,0001,,,,"['468', '444', '164']"
1518,EDGE_CURVE,'NONE',447,430,176,0001,,,,"['447', '430', '176']"
1519,EDGE_CURVE,'NONE',419,460,62,0001,,,,"['419', '460', '62']"
1520,EDGE_CURVE,'NONE',434,418,101,0001,,,,"['434', '418', '101']"
1521,EDGE_CURVE,'NONE',460,430,182,0001,,,,"['460', '430', '182']"
1522,EDGE_CURVE,'NONE',409,466,184,0001,,,,"['409', '466', '184']"
1523,EDGE_CURVE,'NONE',466,453,158,0001,,,,"['466', '453', '158']"
1524,EDGE_CURVE,'NONE',448,444,121,0001,,,,"['448', '444', '121']"
1525,EDGE_CURVE,'NONE',419,447,162,0001,,,,"['419', '447', '162']"
1526,EDGE_CURVE,'NONE',468,409,165,0001,,,,"['468', '409', '165']"
1527,EDGE_CURVE,'NONE',430,449,166,0001,,,,"['430', '449', '166']"
1528,EDGE_CURVE,'NONE',453,434,255,0001,,,,"['453', '434', '255']"
1529,EDGE_CURVE,'NONE',405,452,1166,0001,,,,"['405', '452', '1166']"
1530,EDGE_CURVE,'NONE',452,447,186,0001,,,,"['452', '447', '186']"
1531,EDGE_CURVE,'NONE',429,417,830,0001,,,,"['429', '417', '830']"
1532,EDGE_CURVE,'NONE',459,441,935,0001,,,,"['459', '441', '935']"
1533,EDGE_CURVE,'NONE',412,459,931,0001,,,,"['412', '459', '931']"
1534,EDGE_CURVE,'NONE',424,416,1167,0001,,,,"['424', '416', '1167']"
1535,EDGE_CURVE,'NONE',450,420,63,0001,,,,"['450', '420', '63']"
1536,EDGE_CURVE,'NONE',427,415,817,0001,,,,"['427', '415', '817']"
1537,AXIS2_PLACEMENT_3D,'NONE',597,600,603,,,,,"['597', '600', '603']"
1538,AXIS2_PLACEMENT_3D,'NONE',965,976,977,,,,,"['965', '976', '977']"
1539,EDGE_CURVE,'NONE',412,460,822,0001,,,,"['412', '460', '822']"
1540,EDGE_CURVE,'NONE',440,441,820,0001,,,,"['440', '441', '820']"
1541,EDGE_CURVE,'NONE',437,408,808,0001,,,,"['437', '408', '808']"
1542,EDGE_CURVE,'NONE',431,463,824,0001,,,,"['431', '463', '824']"
1543,EDGE_CURVE,'NONE',438,407,816,0001,,,,"['438', '407', '816']"
1544,EDGE_CURVE,'NONE',431,419,825,0001,,,,"['431', '419', '825']"
1545,EDGE_CURVE,'NONE',472,462,811,0001,,,,"['472', '462', '811']"
1546,EDGE_CURVE,'NONE',438,461,826,0001,,,,"['438', '461', '826']"
